id,lat,lng,confirmed,deaths,recovered,existing,Province/State,timestamp,country,Confirmed
"US Loudoun, VA",39.0768,-77.6536,0,0,0,0,"Loudoun, VA",2020-02-08,Etats-Unis,0
"US Loudoun, VA",39.0768,-77.6536,0,0,0,0,"Loudoun, VA",2020-02-09,Etats-Unis,0
"US Loudoun, VA",39.0768,-77.6536,0,0,0,0,"Loudoun, VA",2020-02-10,Etats-Unis,0
"US Loudoun, VA",39.0768,-77.6536,0,0,0,0,"Loudoun, VA",2020-02-11,Etats-Unis,0
"US Loudoun, VA",39.0768,-77.6536,0,0,0,0,"Loudoun, VA",2020-02-12,Etats-Unis,0
"US Loudoun, VA",39.0768,-77.6536,0,0,0,0,"Loudoun, VA",2020-02-13,Etats-Unis,0
"US Loudoun, VA",39.0768,-77.6536,0,0,0,0,"Loudoun, VA",2020-02-14,Etats-Unis,0
"US Loudoun, VA",39.0768,-77.6536,0,0,0,0,"Loudoun, VA",2020-02-15,Etats-Unis,0
"US Loudoun, VA",39.0768,-77.6536,0,0,0,0,"Loudoun, VA",2020-02-16,Etats-Unis,0
"US Loudoun, VA",39.0768,-77.6536,0,0,0,0,"Loudoun, VA",2020-02-17,Etats-Unis,0
"US Loudoun, VA",39.0768,-77.6536,0,0,0,0,"Loudoun, VA",2020-02-18,Etats-Unis,0
"US Loudoun, VA",39.0768,-77.6536,0,0,0,0,"Loudoun, VA",2020-02-19,Etats-Unis,0
"US Loudoun, VA",39.0768,-77.6536,0,0,0,0,"Loudoun, VA",2020-02-20,Etats-Unis,0
"US Loudoun, VA",39.0768,-77.6536,0,0,0,0,"Loudoun, VA",2020-02-21,Etats-Unis,0
"US Loudoun, VA",39.0768,-77.6536,0,0,0,0,"Loudoun, VA",2020-02-22,Etats-Unis,0
"US Loudoun, VA",39.0768,-77.6536,0,0,0,0,"Loudoun, VA",2020-02-23,Etats-Unis,0
"US Loudoun, VA",39.0768,-77.6536,0,0,0,0,"Loudoun, VA",2020-02-24,Etats-Unis,0
"US Loudoun, VA",39.0768,-77.6536,0,0,0,0,"Loudoun, VA",2020-02-25,Etats-Unis,0
"US Loudoun, VA",39.0768,-77.6536,0,0,0,0,"Loudoun, VA",2020-02-26,Etats-Unis,0
"US Loudoun, VA",39.0768,-77.6536,0,0,0,0,"Loudoun, VA",2020-02-27,Etats-Unis,0
"US Loudoun, VA",39.0768,-77.6536,0,0,0,0,"Loudoun, VA",2020-02-28,Etats-Unis,0
"US Loudoun, VA",39.0768,-77.6536,0,0,0,0,"Loudoun, VA",2020-02-29,Etats-Unis,0
"US Loudoun, VA",39.0768,-77.6536,0,0,0,0,"Loudoun, VA",2020-03-01,Etats-Unis,0
"US Loudoun, VA",39.0768,-77.6536,0,0,0,0,"Loudoun, VA",2020-03-02,Etats-Unis,0
"US Loudoun, VA",39.0768,-77.6536,0,0,0,0,"Loudoun, VA",2020-03-03,Etats-Unis,0
"US Loudoun, VA",39.0768,-77.6536,0,0,0,0,"Loudoun, VA",2020-03-04,Etats-Unis,0
"US Loudoun, VA",39.0768,-77.6536,0,0,0,0,"Loudoun, VA",2020-03-05,Etats-Unis,0
"US Loudoun, VA",39.0768,-77.6536,0,0,0,0,"Loudoun, VA",2020-03-06,Etats-Unis,0
"US Loudoun, VA",39.0768,-77.6536,0,0,0,0,"Loudoun, VA",2020-03-07,Etats-Unis,0
"US Loudoun, VA",39.0768,-77.6536,0,0,0,0,"Loudoun, VA",2020-03-08,Etats-Unis,0
"US Loudoun, VA",39.0768,-77.6536,0,0,0,0,"Loudoun, VA",2020-03-09,Etats-Unis,0
"US Loudoun, VA",39.0768,-77.6536,1,0,0,1,"Loudoun, VA",2020-03-10,Etats-Unis,1
"US Prince George, MD",38.7849,-76.8721,0,0,0,0,"Prince George, MD",2020-01-22,Etats-Unis,0
"US Prince George, MD",38.7849,-76.8721,0,0,0,0,"Prince George, MD",2020-01-23,Etats-Unis,0
"US Prince George, MD",38.7849,-76.8721,0,0,0,0,"Prince George, MD",2020-01-24,Etats-Unis,0
"US Prince George, MD",38.7849,-76.8721,0,0,0,0,"Prince George, MD",2020-01-25,Etats-Unis,0
"US Prince George, MD",38.7849,-76.8721,0,0,0,0,"Prince George, MD",2020-01-26,Etats-Unis,0
"US Prince George, MD",38.7849,-76.8721,0,0,0,0,"Prince George, MD",2020-01-27,Etats-Unis,0
"US Prince George, MD",38.7849,-76.8721,0,0,0,0,"Prince George, MD",2020-01-28,Etats-Unis,0
"US Prince George, MD",38.7849,-76.8721,0,0,0,0,"Prince George, MD",2020-01-29,Etats-Unis,0
"US Prince George, MD",38.7849,-76.8721,0,0,0,0,"Prince George, MD",2020-01-30,Etats-Unis,0
"US Prince George, MD",38.7849,-76.8721,0,0,0,0,"Prince George, MD",2020-01-31,Etats-Unis,0
"US Prince George, MD",38.7849,-76.8721,0,0,0,0,"Prince George, MD",2020-02-01,Etats-Unis,0
"US Prince George, MD",38.7849,-76.8721,0,0,0,0,"Prince George, MD",2020-02-02,Etats-Unis,0
"US Prince George, MD",38.7849,-76.8721,0,0,0,0,"Prince George, MD",2020-02-03,Etats-Unis,0
"US Prince George, MD",38.7849,-76.8721,0,0,0,0,"Prince George, MD",2020-02-04,Etats-Unis,0
"US Prince George, MD",38.7849,-76.8721,0,0,0,0,"Prince George, MD",2020-02-05,Etats-Unis,0
"US Prince George, MD",38.7849,-76.8721,0,0,0,0,"Prince George, MD",2020-02-06,Etats-Unis,0
"US Prince George, MD",38.7849,-76.8721,0,0,0,0,"Prince George, MD",2020-02-07,Etats-Unis,0
"US Prince George, MD",38.7849,-76.8721,0,0,0,0,"Prince George, MD",2020-02-08,Etats-Unis,0
"US Prince George, MD",38.7849,-76.8721,0,0,0,0,"Prince George, MD",2020-02-09,Etats-Unis,0
"US Prince George, MD",38.7849,-76.8721,0,0,0,0,"Prince George, MD",2020-02-10,Etats-Unis,0
"US Prince George, MD",38.7849,-76.8721,0,0,0,0,"Prince George, MD",2020-02-11,Etats-Unis,0
"US Prince George, MD",38.7849,-76.8721,0,0,0,0,"Prince George, MD",2020-02-12,Etats-Unis,0
"US Prince George, MD",38.7849,-76.8721,0,0,0,0,"Prince George, MD",2020-02-13,Etats-Unis,0
"US Prince George, MD",38.7849,-76.8721,0,0,0,0,"Prince George, MD",2020-02-14,Etats-Unis,0
"US Prince George, MD",38.7849,-76.8721,0,0,0,0,"Prince George, MD",2020-02-15,Etats-Unis,0
"US Prince George, MD",38.7849,-76.8721,0,0,0,0,"Prince George, MD",2020-02-16,Etats-Unis,0
"US Prince George, MD",38.7849,-76.8721,0,0,0,0,"Prince George, MD",2020-02-17,Etats-Unis,0
"US Prince George, MD",38.7849,-76.8721,0,0,0,0,"Prince George, MD",2020-02-18,Etats-Unis,0
"US Prince George, MD",38.7849,-76.8721,0,0,0,0,"Prince George, MD",2020-02-19,Etats-Unis,0
"US Prince George, MD",38.7849,-76.8721,0,0,0,0,"Prince George, MD",2020-02-20,Etats-Unis,0
"US Prince George, MD",38.7849,-76.8721,0,0,0,0,"Prince George, MD",2020-02-21,Etats-Unis,0
"US Prince George, MD",38.7849,-76.8721,0,0,0,0,"Prince George, MD",2020-02-22,Etats-Unis,0
"US Prince George, MD",38.7849,-76.8721,0,0,0,0,"Prince George, MD",2020-02-23,Etats-Unis,0
"US Prince George, MD",38.7849,-76.8721,0,0,0,0,"Prince George, MD",2020-02-24,Etats-Unis,0
"US Prince George, MD",38.7849,-76.8721,0,0,0,0,"Prince George, MD",2020-02-25,Etats-Unis,0
"US Prince George, MD",38.7849,-76.8721,0,0,0,0,"Prince George, MD",2020-02-26,Etats-Unis,0
"US Prince George, MD",38.7849,-76.8721,0,0,0,0,"Prince George, MD",2020-02-27,Etats-Unis,0
"US Prince George, MD",38.7849,-76.8721,0,0,0,0,"Prince George, MD",2020-02-28,Etats-Unis,0
"US Prince George, MD",38.7849,-76.8721,0,0,0,0,"Prince George, MD",2020-02-29,Etats-Unis,0
"US Prince George, MD",38.7849,-76.8721,0,0,0,0,"Prince George, MD",2020-03-01,Etats-Unis,0
"US Prince George, MD",38.7849,-76.8721,0,0,0,0,"Prince George, MD",2020-03-02,Etats-Unis,0
"US Prince George, MD",38.7849,-76.8721,0,0,0,0,"Prince George, MD",2020-03-03,Etats-Unis,0
"US Prince George, MD",38.7849,-76.8721,0,0,0,0,"Prince George, MD",2020-03-04,Etats-Unis,0
"US Prince George, MD",38.7849,-76.8721,0,0,0,0,"Prince George, MD",2020-03-05,Etats-Unis,0
"US Prince George, MD",38.7849,-76.8721,0,0,0,0,"Prince George, MD",2020-03-06,Etats-Unis,0
"US Prince George, MD",38.7849,-76.8721,0,0,0,0,"Prince George, MD",2020-03-07,Etats-Unis,0
"US Prince George, MD",38.7849,-76.8721,0,0,0,0,"Prince George, MD",2020-03-08,Etats-Unis,0
"US Prince George, MD",38.7849,-76.8721,0,0,0,0,"Prince George, MD",2020-03-09,Etats-Unis,0
"US Prince George, MD",38.7849,-76.8721,3,0,0,3,"Prince George, MD",2020-03-10,Etats-Unis,3
"US Pottawattamie, IA",41.3912,-95.4778,0,0,0,0,"Pottawattamie, IA",2020-01-22,Etats-Unis,0
"US Pottawattamie, IA",41.3912,-95.4778,0,0,0,0,"Pottawattamie, IA",2020-01-23,Etats-Unis,0
"US Pottawattamie, IA",41.3912,-95.4778,0,0,0,0,"Pottawattamie, IA",2020-01-24,Etats-Unis,0
"US Pottawattamie, IA",41.3912,-95.4778,0,0,0,0,"Pottawattamie, IA",2020-01-25,Etats-Unis,0
"US Pottawattamie, IA",41.3912,-95.4778,0,0,0,0,"Pottawattamie, IA",2020-01-26,Etats-Unis,0
"US Pottawattamie, IA",41.3912,-95.4778,0,0,0,0,"Pottawattamie, IA",2020-01-27,Etats-Unis,0
"US Pottawattamie, IA",41.3912,-95.4778,0,0,0,0,"Pottawattamie, IA",2020-01-28,Etats-Unis,0
"US Pottawattamie, IA",41.3912,-95.4778,0,0,0,0,"Pottawattamie, IA",2020-01-29,Etats-Unis,0
"US Pottawattamie, IA",41.3912,-95.4778,0,0,0,0,"Pottawattamie, IA",2020-01-30,Etats-Unis,0
"US Pottawattamie, IA",41.3912,-95.4778,0,0,0,0,"Pottawattamie, IA",2020-01-31,Etats-Unis,0
"US Pottawattamie, IA",41.3912,-95.4778,0,0,0,0,"Pottawattamie, IA",2020-02-01,Etats-Unis,0
"US Pottawattamie, IA",41.3912,-95.4778,0,0,0,0,"Pottawattamie, IA",2020-02-02,Etats-Unis,0
"US Pottawattamie, IA",41.3912,-95.4778,0,0,0,0,"Pottawattamie, IA",2020-02-03,Etats-Unis,0
"US Pottawattamie, IA",41.3912,-95.4778,0,0,0,0,"Pottawattamie, IA",2020-02-04,Etats-Unis,0
"US Pottawattamie, IA",41.3912,-95.4778,0,0,0,0,"Pottawattamie, IA",2020-02-05,Etats-Unis,0
"US Pottawattamie, IA",41.3912,-95.4778,0,0,0,0,"Pottawattamie, IA",2020-02-06,Etats-Unis,0
"US Pottawattamie, IA",41.3912,-95.4778,0,0,0,0,"Pottawattamie, IA",2020-02-07,Etats-Unis,0
"US Pottawattamie, IA",41.3912,-95.4778,0,0,0,0,"Pottawattamie, IA",2020-02-08,Etats-Unis,0
"US Pottawattamie, IA",41.3912,-95.4778,0,0,0,0,"Pottawattamie, IA",2020-02-09,Etats-Unis,0
"US Pottawattamie, IA",41.3912,-95.4778,0,0,0,0,"Pottawattamie, IA",2020-02-10,Etats-Unis,0
"US Pottawattamie, IA",41.3912,-95.4778,0,0,0,0,"Pottawattamie, IA",2020-02-11,Etats-Unis,0
"US Pottawattamie, IA",41.3912,-95.4778,0,0,0,0,"Pottawattamie, IA",2020-02-12,Etats-Unis,0
"US Pottawattamie, IA",41.3912,-95.4778,0,0,0,0,"Pottawattamie, IA",2020-02-13,Etats-Unis,0
"US Pottawattamie, IA",41.3912,-95.4778,0,0,0,0,"Pottawattamie, IA",2020-02-14,Etats-Unis,0
"US Pottawattamie, IA",41.3912,-95.4778,0,0,0,0,"Pottawattamie, IA",2020-02-15,Etats-Unis,0
"US Pottawattamie, IA",41.3912,-95.4778,0,0,0,0,"Pottawattamie, IA",2020-02-16,Etats-Unis,0
"US Pottawattamie, IA",41.3912,-95.4778,0,0,0,0,"Pottawattamie, IA",2020-02-17,Etats-Unis,0
"US Pottawattamie, IA",41.3912,-95.4778,0,0,0,0,"Pottawattamie, IA",2020-02-18,Etats-Unis,0
"US Pottawattamie, IA",41.3912,-95.4778,0,0,0,0,"Pottawattamie, IA",2020-02-19,Etats-Unis,0
"US Pottawattamie, IA",41.3912,-95.4778,0,0,0,0,"Pottawattamie, IA",2020-02-20,Etats-Unis,0
"US Pottawattamie, IA",41.3912,-95.4778,0,0,0,0,"Pottawattamie, IA",2020-02-21,Etats-Unis,0
"US Pottawattamie, IA",41.3912,-95.4778,0,0,0,0,"Pottawattamie, IA",2020-02-22,Etats-Unis,0
"US Pottawattamie, IA",41.3912,-95.4778,0,0,0,0,"Pottawattamie, IA",2020-02-23,Etats-Unis,0
"US Pottawattamie, IA",41.3912,-95.4778,0,0,0,0,"Pottawattamie, IA",2020-02-24,Etats-Unis,0
"US Pottawattamie, IA",41.3912,-95.4778,0,0,0,0,"Pottawattamie, IA",2020-02-25,Etats-Unis,0
"US Pottawattamie, IA",41.3912,-95.4778,0,0,0,0,"Pottawattamie, IA",2020-02-26,Etats-Unis,0
"US Pottawattamie, IA",41.3912,-95.4778,0,0,0,0,"Pottawattamie, IA",2020-02-27,Etats-Unis,0
"US Pottawattamie, IA",41.3912,-95.4778,0,0,0,0,"Pottawattamie, IA",2020-02-28,Etats-Unis,0
"US Pottawattamie, IA",41.3912,-95.4778,0,0,0,0,"Pottawattamie, IA",2020-02-29,Etats-Unis,0
"US Pottawattamie, IA",41.3912,-95.4778,0,0,0,0,"Pottawattamie, IA",2020-03-01,Etats-Unis,0
"US Pottawattamie, IA",41.3912,-95.4778,0,0,0,0,"Pottawattamie, IA",2020-03-02,Etats-Unis,0
"US Pottawattamie, IA",41.3912,-95.4778,0,0,0,0,"Pottawattamie, IA",2020-03-03,Etats-Unis,0
"US Pottawattamie, IA",41.3912,-95.4778,0,0,0,0,"Pottawattamie, IA",2020-03-04,Etats-Unis,0
"US Pottawattamie, IA",41.3912,-95.4778,0,0,0,0,"Pottawattamie, IA",2020-03-05,Etats-Unis,0
"US Pottawattamie, IA",41.3912,-95.4778,0,0,0,0,"Pottawattamie, IA",2020-03-06,Etats-Unis,0
"US Pottawattamie, IA",41.3912,-95.4778,0,0,0,0,"Pottawattamie, IA",2020-03-07,Etats-Unis,0
"US Pottawattamie, IA",41.3912,-95.4778,0,0,0,0,"Pottawattamie, IA",2020-03-08,Etats-Unis,0
"US Pottawattamie, IA",41.3912,-95.4778,0,0,0,0,"Pottawattamie, IA",2020-03-09,Etats-Unis,0
"US Pottawattamie, IA",41.3912,-95.4778,1,0,0,1,"Pottawattamie, IA",2020-03-10,Etats-Unis,1
"US Camden, SC",34.2465,-80.607,0,0,0,0,"Camden, SC",2020-01-22,Etats-Unis,0
"US Camden, SC",34.2465,-80.607,0,0,0,0,"Camden, SC",2020-01-23,Etats-Unis,0
"US Camden, SC",34.2465,-80.607,0,0,0,0,"Camden, SC",2020-01-24,Etats-Unis,0
"US Camden, SC",34.2465,-80.607,0,0,0,0,"Camden, SC",2020-01-25,Etats-Unis,0
"US Camden, SC",34.2465,-80.607,0,0,0,0,"Camden, SC",2020-01-26,Etats-Unis,0
"US Camden, SC",34.2465,-80.607,0,0,0,0,"Camden, SC",2020-01-27,Etats-Unis,0
"US Camden, SC",34.2465,-80.607,0,0,0,0,"Camden, SC",2020-01-28,Etats-Unis,0
"US Camden, SC",34.2465,-80.607,0,0,0,0,"Camden, SC",2020-01-29,Etats-Unis,0
"US Camden, SC",34.2465,-80.607,0,0,0,0,"Camden, SC",2020-01-30,Etats-Unis,0
"US Camden, SC",34.2465,-80.607,0,0,0,0,"Camden, SC",2020-01-31,Etats-Unis,0
"US Camden, SC",34.2465,-80.607,0,0,0,0,"Camden, SC",2020-02-01,Etats-Unis,0
"US Camden, SC",34.2465,-80.607,0,0,0,0,"Camden, SC",2020-02-02,Etats-Unis,0
"US Camden, SC",34.2465,-80.607,0,0,0,0,"Camden, SC",2020-02-03,Etats-Unis,0
"US Camden, SC",34.2465,-80.607,0,0,0,0,"Camden, SC",2020-02-04,Etats-Unis,0
"US Camden, SC",34.2465,-80.607,0,0,0,0,"Camden, SC",2020-02-05,Etats-Unis,0
"US Camden, SC",34.2465,-80.607,0,0,0,0,"Camden, SC",2020-02-06,Etats-Unis,0
"US Camden, SC",34.2465,-80.607,0,0,0,0,"Camden, SC",2020-02-07,Etats-Unis,0
"US Camden, SC",34.2465,-80.607,0,0,0,0,"Camden, SC",2020-02-08,Etats-Unis,0
"US Camden, SC",34.2465,-80.607,0,0,0,0,"Camden, SC",2020-02-09,Etats-Unis,0
"US Camden, SC",34.2465,-80.607,0,0,0,0,"Camden, SC",2020-02-10,Etats-Unis,0
"US Camden, SC",34.2465,-80.607,0,0,0,0,"Camden, SC",2020-02-11,Etats-Unis,0
"US Camden, SC",34.2465,-80.607,0,0,0,0,"Camden, SC",2020-02-12,Etats-Unis,0
"US Camden, SC",34.2465,-80.607,0,0,0,0,"Camden, SC",2020-02-13,Etats-Unis,0
"US Camden, SC",34.2465,-80.607,0,0,0,0,"Camden, SC",2020-02-14,Etats-Unis,0
"US Camden, SC",34.2465,-80.607,0,0,0,0,"Camden, SC",2020-02-15,Etats-Unis,0
"US Camden, SC",34.2465,-80.607,0,0,0,0,"Camden, SC",2020-02-16,Etats-Unis,0
"US Camden, SC",34.2465,-80.607,0,0,0,0,"Camden, SC",2020-02-17,Etats-Unis,0
"US Camden, SC",34.2465,-80.607,0,0,0,0,"Camden, SC",2020-02-18,Etats-Unis,0
"US Camden, SC",34.2465,-80.607,0,0,0,0,"Camden, SC",2020-02-19,Etats-Unis,0
"US Camden, SC",34.2465,-80.607,0,0,0,0,"Camden, SC",2020-02-20,Etats-Unis,0
"US Camden, SC",34.2465,-80.607,0,0,0,0,"Camden, SC",2020-02-21,Etats-Unis,0
"US Camden, SC",34.2465,-80.607,0,0,0,0,"Camden, SC",2020-02-22,Etats-Unis,0
"US Camden, SC",34.2465,-80.607,0,0,0,0,"Camden, SC",2020-02-23,Etats-Unis,0
"US Camden, SC",34.2465,-80.607,0,0,0,0,"Camden, SC",2020-02-24,Etats-Unis,0
"US Camden, SC",34.2465,-80.607,0,0,0,0,"Camden, SC",2020-02-25,Etats-Unis,0
"US Camden, SC",34.2465,-80.607,0,0,0,0,"Camden, SC",2020-02-26,Etats-Unis,0
"US Camden, SC",34.2465,-80.607,0,0,0,0,"Camden, SC",2020-02-27,Etats-Unis,0
"US Camden, SC",34.2465,-80.607,0,0,0,0,"Camden, SC",2020-02-28,Etats-Unis,0
"US Camden, SC",34.2465,-80.607,0,0,0,0,"Camden, SC",2020-02-29,Etats-Unis,0
"US Camden, SC",34.2465,-80.607,0,0,0,0,"Camden, SC",2020-03-01,Etats-Unis,0
"US Camden, SC",34.2465,-80.607,0,0,0,0,"Camden, SC",2020-03-02,Etats-Unis,0
"US Camden, SC",34.2465,-80.607,0,0,0,0,"Camden, SC",2020-03-03,Etats-Unis,0
"US Camden, SC",34.2465,-80.607,0,0,0,0,"Camden, SC",2020-03-04,Etats-Unis,0
"US Camden, SC",34.2465,-80.607,0,0,0,0,"Camden, SC",2020-03-05,Etats-Unis,0
"US Camden, SC",34.2465,-80.607,0,0,0,0,"Camden, SC",2020-03-06,Etats-Unis,0
"US Camden, SC",34.2465,-80.607,0,0,0,0,"Camden, SC",2020-03-07,Etats-Unis,0
"US Camden, SC",34.2465,-80.607,0,0,0,0,"Camden, SC",2020-03-08,Etats-Unis,0
"US Camden, SC",34.2465,-80.607,0,0,0,0,"Camden, SC",2020-03-09,Etats-Unis,0
"US Camden, SC",34.2465,-80.607,4,0,0,4,"Camden, SC",2020-03-10,Etats-Unis,4
"US Pima, AZ",32.0575,-111.6661,0,0,0,0,"Pima, AZ",2020-01-22,Etats-Unis,0
"US Pima, AZ",32.0575,-111.6661,0,0,0,0,"Pima, AZ",2020-01-23,Etats-Unis,0
"US Pima, AZ",32.0575,-111.6661,0,0,0,0,"Pima, AZ",2020-01-24,Etats-Unis,0
"US Pima, AZ",32.0575,-111.6661,0,0,0,0,"Pima, AZ",2020-01-25,Etats-Unis,0
"US Pima, AZ",32.0575,-111.6661,0,0,0,0,"Pima, AZ",2020-01-26,Etats-Unis,0
"US Pima, AZ",32.0575,-111.6661,0,0,0,0,"Pima, AZ",2020-01-27,Etats-Unis,0
"US Pima, AZ",32.0575,-111.6661,0,0,0,0,"Pima, AZ",2020-01-28,Etats-Unis,0
"US Pima, AZ",32.0575,-111.6661,0,0,0,0,"Pima, AZ",2020-01-29,Etats-Unis,0
"US Pima, AZ",32.0575,-111.6661,0,0,0,0,"Pima, AZ",2020-01-30,Etats-Unis,0
"US Pima, AZ",32.0575,-111.6661,0,0,0,0,"Pima, AZ",2020-01-31,Etats-Unis,0
"US Pima, AZ",32.0575,-111.6661,0,0,0,0,"Pima, AZ",2020-02-01,Etats-Unis,0
"US Pima, AZ",32.0575,-111.6661,0,0,0,0,"Pima, AZ",2020-02-02,Etats-Unis,0
"US Pima, AZ",32.0575,-111.6661,0,0,0,0,"Pima, AZ",2020-02-03,Etats-Unis,0
"US Pima, AZ",32.0575,-111.6661,0,0,0,0,"Pima, AZ",2020-02-04,Etats-Unis,0
"US Pima, AZ",32.0575,-111.6661,0,0,0,0,"Pima, AZ",2020-02-05,Etats-Unis,0
"US Pima, AZ",32.0575,-111.6661,0,0,0,0,"Pima, AZ",2020-02-06,Etats-Unis,0
"US Pima, AZ",32.0575,-111.6661,0,0,0,0,"Pima, AZ",2020-02-07,Etats-Unis,0
"US Pima, AZ",32.0575,-111.6661,0,0,0,0,"Pima, AZ",2020-02-08,Etats-Unis,0
"US Pima, AZ",32.0575,-111.6661,0,0,0,0,"Pima, AZ",2020-02-09,Etats-Unis,0
"US Pima, AZ",32.0575,-111.6661,0,0,0,0,"Pima, AZ",2020-02-10,Etats-Unis,0
"US Pima, AZ",32.0575,-111.6661,0,0,0,0,"Pima, AZ",2020-02-11,Etats-Unis,0
"US Pima, AZ",32.0575,-111.6661,0,0,0,0,"Pima, AZ",2020-02-12,Etats-Unis,0
"US Pima, AZ",32.0575,-111.6661,0,0,0,0,"Pima, AZ",2020-02-13,Etats-Unis,0
"US Pima, AZ",32.0575,-111.6661,0,0,0,0,"Pima, AZ",2020-02-14,Etats-Unis,0
"US Pima, AZ",32.0575,-111.6661,0,0,0,0,"Pima, AZ",2020-02-15,Etats-Unis,0
"US Pima, AZ",32.0575,-111.6661,0,0,0,0,"Pima, AZ",2020-02-16,Etats-Unis,0
"US Pima, AZ",32.0575,-111.6661,0,0,0,0,"Pima, AZ",2020-02-17,Etats-Unis,0
"US Pima, AZ",32.0575,-111.6661,0,0,0,0,"Pima, AZ",2020-02-18,Etats-Unis,0
"US Pima, AZ",32.0575,-111.6661,0,0,0,0,"Pima, AZ",2020-02-19,Etats-Unis,0
"US Pima, AZ",32.0575,-111.6661,0,0,0,0,"Pima, AZ",2020-02-20,Etats-Unis,0
"US Pima, AZ",32.0575,-111.6661,0,0,0,0,"Pima, AZ",2020-02-21,Etats-Unis,0
"US Pima, AZ",32.0575,-111.6661,0,0,0,0,"Pima, AZ",2020-02-22,Etats-Unis,0
"US Pima, AZ",32.0575,-111.6661,0,0,0,0,"Pima, AZ",2020-02-23,Etats-Unis,0
"US Pima, AZ",32.0575,-111.6661,0,0,0,0,"Pima, AZ",2020-02-24,Etats-Unis,0
"US Pima, AZ",32.0575,-111.6661,0,0,0,0,"Pima, AZ",2020-02-25,Etats-Unis,0
"US Pima, AZ",32.0575,-111.6661,0,0,0,0,"Pima, AZ",2020-02-26,Etats-Unis,0
"US Pima, AZ",32.0575,-111.6661,0,0,0,0,"Pima, AZ",2020-02-27,Etats-Unis,0
"US Pima, AZ",32.0575,-111.6661,0,0,0,0,"Pima, AZ",2020-02-28,Etats-Unis,0
"US Pima, AZ",32.0575,-111.6661,0,0,0,0,"Pima, AZ",2020-02-29,Etats-Unis,0
"US Pima, AZ",32.0575,-111.6661,0,0,0,0,"Pima, AZ",2020-03-01,Etats-Unis,0
"US Pima, AZ",32.0575,-111.6661,0,0,0,0,"Pima, AZ",2020-03-02,Etats-Unis,0
"US Pima, AZ",32.0575,-111.6661,0,0,0,0,"Pima, AZ",2020-03-03,Etats-Unis,0
"US Pima, AZ",32.0575,-111.6661,0,0,0,0,"Pima, AZ",2020-03-04,Etats-Unis,0
"US Pima, AZ",32.0575,-111.6661,0,0,0,0,"Pima, AZ",2020-03-05,Etats-Unis,0
"US Pima, AZ",32.0575,-111.6661,0,0,0,0,"Pima, AZ",2020-03-06,Etats-Unis,0
"US Pima, AZ",32.0575,-111.6661,0,0,0,0,"Pima, AZ",2020-03-07,Etats-Unis,0
"US Pima, AZ",32.0575,-111.6661,0,0,0,0,"Pima, AZ",2020-03-08,Etats-Unis,0
"US Pima, AZ",32.0575,-111.6661,0,0,0,0,"Pima, AZ",2020-03-09,Etats-Unis,0
"US Pima, AZ",32.0575,-111.6661,1,0,0,1,"Pima, AZ",2020-03-10,Etats-Unis,1
"US Noble, IN",41.4277,-85.355,0,0,0,0,"Noble, IN",2020-01-22,Etats-Unis,0
"US Noble, IN",41.4277,-85.355,0,0,0,0,"Noble, IN",2020-01-23,Etats-Unis,0
"US Noble, IN",41.4277,-85.355,0,0,0,0,"Noble, IN",2020-01-24,Etats-Unis,0
"US Noble, IN",41.4277,-85.355,0,0,0,0,"Noble, IN",2020-01-25,Etats-Unis,0
"US Noble, IN",41.4277,-85.355,0,0,0,0,"Noble, IN",2020-01-26,Etats-Unis,0
"US Noble, IN",41.4277,-85.355,0,0,0,0,"Noble, IN",2020-01-27,Etats-Unis,0
"US Noble, IN",41.4277,-85.355,0,0,0,0,"Noble, IN",2020-01-28,Etats-Unis,0
"US Noble, IN",41.4277,-85.355,0,0,0,0,"Noble, IN",2020-01-29,Etats-Unis,0
"US Noble, IN",41.4277,-85.355,0,0,0,0,"Noble, IN",2020-01-30,Etats-Unis,0
"US Noble, IN",41.4277,-85.355,0,0,0,0,"Noble, IN",2020-01-31,Etats-Unis,0
"US Noble, IN",41.4277,-85.355,0,0,0,0,"Noble, IN",2020-02-01,Etats-Unis,0
"US Noble, IN",41.4277,-85.355,0,0,0,0,"Noble, IN",2020-02-02,Etats-Unis,0
"US Noble, IN",41.4277,-85.355,0,0,0,0,"Noble, IN",2020-02-03,Etats-Unis,0
"US Noble, IN",41.4277,-85.355,0,0,0,0,"Noble, IN",2020-02-04,Etats-Unis,0
"US Noble, IN",41.4277,-85.355,0,0,0,0,"Noble, IN",2020-02-05,Etats-Unis,0
"US Noble, IN",41.4277,-85.355,0,0,0,0,"Noble, IN",2020-02-06,Etats-Unis,0
"US Noble, IN",41.4277,-85.355,0,0,0,0,"Noble, IN",2020-02-07,Etats-Unis,0
"US Noble, IN",41.4277,-85.355,0,0,0,0,"Noble, IN",2020-02-08,Etats-Unis,0
"US Noble, IN",41.4277,-85.355,0,0,0,0,"Noble, IN",2020-02-09,Etats-Unis,0
"US Noble, IN",41.4277,-85.355,0,0,0,0,"Noble, IN",2020-02-10,Etats-Unis,0
"US Noble, IN",41.4277,-85.355,0,0,0,0,"Noble, IN",2020-02-11,Etats-Unis,0
"US Noble, IN",41.4277,-85.355,0,0,0,0,"Noble, IN",2020-02-12,Etats-Unis,0
"US Noble, IN",41.4277,-85.355,0,0,0,0,"Noble, IN",2020-02-13,Etats-Unis,0
