abbrev,timestamp,confirmed_daily,confirmed_sum,population,confirmed_14days,death_daily,death_sum,death_14days,lat,lng,name,no,abbr,daily_rate,sum_rate,daily_perc,sum_perc,n
TI,2020-03-24,168,1566,351491,398.02,5,57,15.93,46.331734,8.8004529,Tessin,21,TI,47.8,445.5,0.048,0.446,168
TI,2020-03-25,138,1704,351491,423.34,6,63,17.35,46.331734,8.8004529,Tessin,21,TI,39.3,484.8,0.039,0.485,138
TI,2020-03-26,125,1829,351491,444.96,9,72,19.63,46.331734,8.8004529,Tessin,21,TI,35.6,520.4,0.036,0.52,125
TI,2020-03-27,178,2007,351491,478.25,5,77,20.48,46.331734,8.8004529,Tessin,21,TI,50.6,571.0,0.051,0.571,178
TI,2020-03-28,47,2054,351491,475.97,14,91,23.61,46.331734,8.8004529,Tessin,21,TI,13.4,584.4,0.013,0.584,47
TI,2020-03-29,27,2081,351491,471.14,7,98,25.61,46.331734,8.8004529,Tessin,21,TI,7.7,592.0,0.008,0.592,27
TI,2020-03-30,132,2213,351491,468.86,13,111,29.02,46.331734,8.8004529,Tessin,21,TI,37.6,629.6,0.038,0.63,132
TI,2020-03-31,99,2312,351491,457.2,10,121,30.44,46.331734,8.8004529,Tessin,21,TI,28.2,657.8,0.028,0.658,99
TI,2020-04-01,81,2393,351491,435.86,10,131,33.0,46.331734,8.8004529,Tessin,21,TI,23.0,680.8,0.023,0.681,81
TI,2020-04-02,61,2454,351491,433.58,13,144,35.28,46.331734,8.8004529,Tessin,21,TI,17.4,698.2,0.017,0.698,61
TI,2020-04-03,71,2525,351491,407.41,12,156,36.7,46.331734,8.8004529,Tessin,21,TI,20.2,718.4,0.02,0.718,71
TI,2020-04-04,31,2556,351491,394.32,10,166,37.84,46.331734,8.8004529,Tessin,21,TI,8.8,727.2,0.009,0.727,31
TI,2020-04-05,21,2577,351491,387.49,12,178,37.55,46.331734,8.8004529,Tessin,21,TI,6.0,733.2,0.006,0.733,21
TI,2020-04-06,94,2671,351491,362.17,7,185,37.84,46.331734,8.8004529,Tessin,21,TI,26.7,759.9,0.027,0.76,94
TI,2020-04-07,57,2728,351491,330.59,9,194,38.98,46.331734,8.8004529,Tessin,21,TI,16.2,776.1,0.016,0.776,57
TI,2020-04-08,43,2771,351491,303.56,9,203,39.83,46.331734,8.8004529,Tessin,21,TI,12.2,788.4,0.012,0.788,43
TI,2020-04-09,54,2825,351491,283.36,11,214,40.4,46.331734,8.8004529,Tessin,21,TI,15.4,803.7,0.015,0.804,54
TI,2020-04-10,38,2863,351491,243.53,3,217,39.83,46.331734,8.8004529,Tessin,21,TI,10.8,814.5,0.011,0.814,38
TI,2020-04-11,23,2886,351491,236.71,11,228,38.98,46.331734,8.8004529,Tessin,21,TI,6.5,821.1,0.006,0.821,23
TI,2020-04-12,10,2896,351491,231.87,3,231,37.84,46.331734,8.8004529,Tessin,21,TI,2.8,823.9,0.003,0.824,10
TI,2020-04-13,11,2907,351491,197.44,6,237,35.85,46.331734,8.8004529,Tessin,21,TI,3.1,827.0,0.003,0.827,11
TI,2020-04-14,34,2941,351491,178.95,5,242,34.42,46.331734,8.8004529,Tessin,21,TI,9.7,836.7,0.01,0.837,34
TI,2020-04-15,25,2966,351491,163.02,4,246,32.72,46.331734,8.8004529,Tessin,21,TI,7.1,843.8,0.007,0.844,25
TI,2020-04-16,25,2991,351491,152.78,2,248,29.59,46.331734,8.8004529,Tessin,21,TI,7.1,850.9,0.007,0.851,25
TI,2020-04-17,31,3022,351491,141.4,2,250,26.74,46.331734,8.8004529,Tessin,21,TI,8.8,859.8,0.009,0.86,31
TI,2020-04-18,13,3035,351491,136.28,4,254,25.04,46.331734,8.8004529,Tessin,21,TI,3.7,863.5,0.004,0.864,13
TI,2020-04-19,7,3042,351491,132.29,4,258,22.76,46.331734,8.8004529,Tessin,21,TI,2.0,865.5,0.002,0.866,7
TI,2020-04-20,27,3069,351491,113.23,4,262,21.91,46.331734,8.8004529,Tessin,21,TI,7.7,873.1,0.008,0.873,27
TI,2020-04-21,18,3087,351491,102.14,4,266,20.48,46.331734,8.8004529,Tessin,21,TI,5.1,878.3,0.005,0.878,18
TI,2020-04-22,10,3097,351491,92.75,2,268,18.49,46.331734,8.8004529,Tessin,21,TI,2.8,881.1,0.003,0.881,10
TI,2020-04-23,22,3119,351491,83.64,2,270,15.93,46.331734,8.8004529,Tessin,21,TI,6.3,887.4,0.006,0.887,22
TI,2020-04-24,18,3137,351491,77.95,6,276,16.79,46.331734,8.8004529,Tessin,21,TI,5.1,892.5,0.005,0.892,18
TI,2020-04-25,6,3143,351491,73.12,2,278,14.23,46.331734,8.8004529,Tessin,21,TI,1.7,894.2,0.002,0.894,6
TI,2020-04-26,4,3147,351491,71.41,4,282,14.51,46.331734,8.8004529,Tessin,21,TI,1.1,895.3,0.001,0.895,4
TI,2020-04-27,17,3164,351491,73.12,4,286,13.94,46.331734,8.8004529,Tessin,21,TI,4.8,900.2,0.005,0.9,17
TI,2020-04-28,13,3177,351491,67.14,2,288,13.09,46.331734,8.8004529,Tessin,21,TI,3.7,903.9,0.004,0.904,13
TI,2020-04-29,10,3187,351491,62.88,2,290,12.52,46.331734,8.8004529,Tessin,21,TI,2.8,906.7,0.003,0.907,10
TI,2020-04-30,10,3197,351491,58.61,1,291,12.23,46.331734,8.8004529,Tessin,21,TI,2.8,909.6,0.003,0.91,10
TI,2020-05-01,2,3199,351491,50.36,1,292,11.95,46.331734,8.8004529,Tessin,21,TI,0.6,910.1,0.001,0.91,2
TI,2020-05-02,3,3202,351491,47.51,0,292,10.81,46.331734,8.8004529,Tessin,21,TI,0.9,911.0,0.001,0.911,3
TI,2020-05-03,1,3203,351491,45.8,1,293,9.96,46.331734,8.8004529,Tessin,21,TI,0.3,911.3,0.0,0.911,1
TI,2020-05-04,9,3212,351491,40.68,3,296,9.67,46.331734,8.8004529,Tessin,21,TI,2.6,913.8,0.003,0.914,9
TI,2020-05-05,6,3218,351491,37.27,4,300,9.67,46.331734,8.8004529,Tessin,21,TI,1.7,915.5,0.002,0.916,6
TI,2020-05-06,4,3222,351491,35.56,1,301,9.39,46.331734,8.8004529,Tessin,21,TI,1.1,916.7,0.001,0.917,4
TI,2020-05-07,3,3225,351491,30.16,0,301,8.82,46.331734,8.8004529,Tessin,21,TI,0.9,917.5,0.001,0.918,3
TI,2020-05-08,5,3230,351491,26.46,4,305,8.25,46.331734,8.8004529,Tessin,21,TI,1.4,918.9,0.001,0.919,5
TI,2020-05-09,1,3231,351491,25.04,2,307,8.25,46.331734,8.8004529,Tessin,21,TI,0.3,919.2,0.0,0.919,1
TI,2020-05-10,0,3231,351491,23.9,0,307,7.11,46.331734,8.8004529,Tessin,21,TI,0.0,919.2,0.0,0.919,0
TI,2020-05-11,6,3237,351491,20.77,0,307,5.97,46.331734,8.8004529,Tessin,21,TI,1.7,920.9,0.002,0.921,6
TI,2020-05-12,3,3240,351491,17.92,0,307,5.41,46.331734,8.8004529,Tessin,21,TI,0.9,921.8,0.001,0.922,3
TI,2020-05-13,5,3245,351491,16.5,0,307,4.84,46.331734,8.8004529,Tessin,21,TI,1.4,923.2,0.001,0.923,5
TI,2020-05-14,1,3246,351491,13.94,0,307,4.55,46.331734,8.8004529,Tessin,21,TI,0.3,923.5,0.0,0.924,1
TI,2020-05-15,2,3248,351491,13.94,0,307,4.27,46.331734,8.8004529,Tessin,21,TI,0.6,924.1,0.001,0.924,2
TI,2020-05-16,2,3250,351491,13.66,0,307,4.27,46.331734,8.8004529,Tessin,21,TI,0.6,924.6,0.001,0.925,2
TI,2020-05-17,0,3250,351491,13.37,1,308,4.27,46.331734,8.8004529,Tessin,21,TI,0.0,924.6,0.0,0.925,0
TI,2020-05-18,3,3253,351491,11.66,0,308,3.41,46.331734,8.8004529,Tessin,21,TI,0.9,925.5,0.001,0.926,3
TI,2020-05-19,11,3264,351491,13.09,1,309,2.56,46.331734,8.8004529,Tessin,21,TI,3.1,928.6,0.003,0.929,11
TI,2020-05-20,5,3269,351491,13.37,0,309,2.28,46.331734,8.8004529,Tessin,21,TI,1.4,930.0,0.001,0.93,5
TI,2020-05-21,0,3269,351491,12.52,1,310,2.56,46.331734,8.8004529,Tessin,21,TI,0.0,930.0,0.0,0.93,0
TI,2020-05-22,1,3270,351491,11.38,0,310,1.42,46.331734,8.8004529,Tessin,21,TI,0.3,930.3,0.0,0.93,1
TI,2020-05-23,2,3272,351491,11.66,0,310,0.85,46.331734,8.8004529,Tessin,21,TI,0.6,930.9,0.001,0.931,2
TI,2020-05-24,1,3273,351491,11.95,0,310,0.85,46.331734,8.8004529,Tessin,21,TI,0.3,931.2,0.0,0.931,1
TI,2020-05-25,2,3275,351491,10.81,1,311,1.14,46.331734,8.8004529,Tessin,21,TI,0.6,931.7,0.001,0.932,2
TI,2020-05-26,1,3276,351491,10.24,0,311,1.14,46.331734,8.8004529,Tessin,21,TI,0.3,932.0,0.0,0.932,1
TI,2020-05-27,3,3279,351491,9.67,0,311,1.14,46.331734,8.8004529,Tessin,21,TI,0.9,932.9,0.001,0.933,3
TI,2020-05-28,1,3280,351491,9.67,0,311,1.14,46.331734,8.8004529,Tessin,21,TI,0.3,933.2,0.0,0.933,1
TI,2020-05-29,3,3283,351491,9.96,0,311,1.14,46.331734,8.8004529,Tessin,21,TI,0.9,934.0,0.001,0.934,3
TI,2020-05-30,0,3283,351491,9.39,0,311,1.14,46.331734,8.8004529,Tessin,21,TI,0.0,934.0,0.0,0.934,0
TI,2020-05-31,0,3283,351491,9.39,0,311,0.85,46.331734,8.8004529,Tessin,21,TI,0.0,934.0,0.0,0.934,0
TI,2020-06-01,0,3283,351491,8.54,0,311,0.85,46.331734,8.8004529,Tessin,21,TI,0.0,934.0,0.0,0.934,0
TI,2020-06-02,1,3284,351491,5.69,0,311,0.57,46.331734,8.8004529,Tessin,21,TI,0.3,934.3,0.0,0.934,1
TI,2020-06-03,1,3285,351491,4.55,0,311,0.57,46.331734,8.8004529,Tessin,21,TI,0.3,934.6,0.0,0.935,1
TI,2020-06-04,0,3285,351491,4.55,0,311,0.28,46.331734,8.8004529,Tessin,21,TI,0.0,934.6,0.0,0.935,0
TI,2020-06-05,0,3285,351491,4.27,0,311,0.28,46.331734,8.8004529,Tessin,21,TI,0.0,934.6,0.0,0.935,0
TI,2020-06-06,0,3285,351491,3.7,1,312,0.57,46.331734,8.8004529,Tessin,21,TI,0.0,934.6,0.0,0.935,0
TI,2020-06-07,0,3285,351491,3.41,0,312,0.57,46.331734,8.8004529,Tessin,21,TI,0.0,934.6,0.0,0.935,0
TI,2020-06-08,0,3285,351491,2.85,0,312,0.28,46.331734,8.8004529,Tessin,21,TI,0.0,934.6,0.0,0.935,0
TI,2020-06-09,1,3286,351491,2.85,0,312,0.28,46.331734,8.8004529,Tessin,21,TI,0.3,934.9,0.0,0.935,1
TI,2020-06-10,0,3286,351491,1.99,0,312,0.28,46.331734,8.8004529,Tessin,21,TI,0.0,934.9,0.0,0.935,0
TI,2020-06-11,0,3286,351491,1.71,0,312,0.28,46.331734,8.8004529,Tessin,21,TI,0.0,934.9,0.0,0.935,0
TI,2020-06-12,2,3288,351491,1.42,0,312,0.28,46.331734,8.8004529,Tessin,21,TI,0.6,935.4,0.001,0.935,2
TI,2020-06-13,2,3290,351491,1.99,0,312,0.28,46.331734,8.8004529,Tessin,21,TI,0.6,936.0,0.001,0.936,2
TI,2020-06-14,0,3290,351491,1.99,0,312,0.28,46.331734,8.8004529,Tessin,21,TI,0.0,936.0,0.0,0.936,0
TI,2020-06-15,2,3292,351491,2.56,0,312,0.28,46.331734,8.8004529,Tessin,21,TI,0.6,936.6,0.001,0.937,2
TI,2020-06-16,1,3293,351491,2.56,0,312,0.28,46.331734,8.8004529,Tessin,21,TI,0.3,936.9,0.0,0.937,1
TI,2020-06-17,0,3293,351491,2.28,0,312,0.28,46.331734,8.8004529,Tessin,21,TI,0.0,936.9,0.0,0.937,0
TI,2020-06-18,0,3293,351491,2.28,0,312,0.28,46.331734,8.8004529,Tessin,21,TI,0.0,936.9,0.0,0.937,0
TI,2020-06-19,2,3295,351491,2.85,0,312,0.28,46.331734,8.8004529,Tessin,21,TI,0.6,937.4,0.001,0.937,2
TI,2020-06-20,0,3295,351491,2.85,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.0,937.4,0.0,0.937,0
TI,2020-06-21,0,3295,351491,2.85,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.0,937.4,0.0,0.937,0
TI,2020-06-22,1,3296,351491,3.13,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.3,937.7,0.0,0.938,1
TI,2020-06-23,0,3296,351491,2.85,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.0,937.7,0.0,0.938,0
TI,2020-06-24,0,3296,351491,2.85,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.0,937.7,0.0,0.938,0
TI,2020-06-25,0,3296,351491,2.85,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.0,937.7,0.0,0.938,0
TI,2020-06-26,0,3296,351491,2.28,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.0,937.7,0.0,0.938,0
TI,2020-06-27,0,3296,351491,1.71,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.0,937.7,0.0,0.938,0
TI,2020-06-28,1,3297,351491,1.99,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.3,938.0,0.0,0.938,1
TI,2020-06-29,3,3300,351491,2.28,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.9,938.9,0.001,0.939,3
TI,2020-06-30,2,3302,351491,2.56,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.6,939.4,0.001,0.939,2
TI,2020-07-01,5,3307,351491,3.98,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,1.4,940.8,0.001,0.941,5
TI,2020-07-02,6,3313,351491,5.69,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,1.7,942.6,0.002,0.943,6
TI,2020-07-03,8,3321,351491,7.4,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,2.3,944.8,0.002,0.945,8
TI,2020-07-04,1,3322,351491,7.68,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.3,945.1,0.0,0.945,1
TI,2020-07-05,0,3322,351491,7.68,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.0,945.1,0.0,0.945,0
TI,2020-07-06,7,3329,351491,9.39,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,2.0,947.1,0.002,0.947,7
TI,2020-07-07,5,3334,351491,10.81,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,1.4,948.5,0.001,0.948,5
TI,2020-07-08,3,3337,351491,11.66,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.9,949.4,0.001,0.949,3
TI,2020-07-09,5,3342,351491,13.09,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,1.4,950.8,0.001,0.951,5
TI,2020-07-10,3,3345,351491,13.94,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.9,951.7,0.001,0.952,3
TI,2020-07-11,1,3346,351491,14.23,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.3,951.9,0.0,0.952,1
TI,2020-07-12,1,3347,351491,14.23,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.3,952.2,0.0,0.952,1
TI,2020-07-13,4,3351,351491,14.51,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,1.1,953.4,0.001,0.953,4
TI,2020-07-14,8,3359,351491,16.22,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,2.3,955.6,0.002,0.956,8
TI,2020-07-15,3,3362,351491,15.65,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.9,956.5,0.001,0.956,3
TI,2020-07-16,3,3365,351491,14.79,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.9,957.4,0.001,0.957,3
TI,2020-07-17,10,3375,351491,15.36,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,2.8,960.2,0.003,0.96,10
TI,2020-07-18,4,3379,351491,16.22,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,1.1,961.3,0.001,0.961,4
TI,2020-07-19,1,3380,351491,16.5,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.3,961.6,0.0,0.962,1
TI,2020-07-20,5,3385,351491,15.93,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,1.4,963.0,0.001,0.963,5
TI,2020-07-21,3,3388,351491,15.36,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.9,963.9,0.001,0.964,3
TI,2020-07-22,0,3388,351491,14.51,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.0,963.9,0.0,0.964,0
TI,2020-07-23,1,3389,351491,13.37,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.3,964.2,0.0,0.964,1
TI,2020-07-24,2,3391,351491,13.09,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.6,964.7,0.001,0.965,2
TI,2020-07-25,0,3391,351491,12.8,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.0,964.7,0.0,0.965,0
TI,2020-07-26,1,3392,351491,12.8,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.3,965.0,0.0,0.965,1
TI,2020-07-27,5,3397,351491,13.09,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,1.4,966.5,0.001,0.966,5
TI,2020-07-28,3,3400,351491,11.66,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.9,967.3,0.001,0.967,3
TI,2020-07-29,5,3405,351491,12.23,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,1.4,968.7,0.001,0.969,5
TI,2020-07-30,3,3408,351491,12.23,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.9,969.6,0.001,0.97,3
TI,2020-07-31,3,3411,351491,10.24,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.9,970.4,0.001,0.97,3
TI,2020-08-01,0,3411,351491,9.1,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.0,970.4,0.0,0.97,0
TI,2020-08-02,1,3412,351491,9.1,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.3,970.7,0.0,0.971,1
TI,2020-08-03,2,3414,351491,8.25,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.6,971.3,0.001,0.971,2
TI,2020-08-04,2,3416,351491,7.97,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.6,971.9,0.001,0.972,2
TI,2020-08-05,3,3419,351491,8.82,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.9,972.7,0.001,0.973,3
TI,2020-08-06,3,3422,351491,9.39,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.9,973.6,0.001,0.974,3
TI,2020-08-07,4,3426,351491,9.96,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,1.1,974.7,0.001,0.975,4
TI,2020-08-08,0,3426,351491,9.96,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.0,974.7,0.0,0.975,0
TI,2020-08-09,0,3426,351491,9.67,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.0,974.7,0.0,0.975,0
TI,2020-08-10,6,3432,351491,9.96,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,1.7,976.4,0.002,0.976,6
TI,2020-08-11,2,3434,351491,9.67,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.6,977.0,0.001,0.977,2
TI,2020-08-12,3,3437,351491,9.1,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.9,977.8,0.001,0.978,3
TI,2020-08-13,2,3439,351491,8.82,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.6,978.4,0.001,0.978,2
TI,2020-08-14,3,3442,351491,8.82,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.9,979.3,0.001,0.979,3
TI,2020-08-15,1,3443,351491,9.1,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.3,979.5,0.0,0.98,1
TI,2020-08-16,3,3446,351491,9.67,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.9,980.4,0.001,0.98,3
TI,2020-08-17,9,3455,351491,11.66,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,2.6,983.0,0.003,0.983,9
TI,2020-08-18,7,3462,351491,13.09,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,2.0,984.9,0.002,0.985,7
TI,2020-08-19,7,3469,351491,14.23,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,2.0,986.9,0.002,0.987,7
TI,2020-08-20,5,3474,351491,14.79,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,1.4,988.4,0.001,0.988,5
TI,2020-08-21,9,3483,351491,16.22,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,2.6,990.9,0.003,0.991,9
TI,2020-08-22,2,3485,351491,16.79,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.6,991.5,0.001,0.992,2
TI,2020-08-23,2,3487,351491,17.35,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.6,992.1,0.001,0.992,2
TI,2020-08-24,8,3495,351491,17.92,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,2.3,994.3,0.002,0.994,8
TI,2020-08-25,6,3501,351491,19.06,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,1.7,996.0,0.002,0.996,6
TI,2020-08-26,3,3504,351491,19.06,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.9,996.9,0.001,0.997,3
TI,2020-08-27,3,3507,351491,19.35,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.9,997.7,0.001,0.998,3
TI,2020-08-28,4,3511,351491,19.63,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,1.1,998.9,0.001,0.999,4
TI,2020-08-29,1,3512,351491,19.63,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.3,999.2,0.0,0.999,1
TI,2020-08-30,1,3513,351491,19.06,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.3,999.5,0.0,1.0,1
TI,2020-08-31,2,3515,351491,17.07,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.6,1000.0,0.001,1.0,2
TI,2020-09-01,5,3520,351491,16.5,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,1.4,1001.4,0.001,1.001,5
TI,2020-09-02,1,3521,351491,14.79,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.3,1001.7,0.0,1.002,1
TI,2020-09-03,5,3526,351491,14.79,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,1.4,1003.2,0.001,1.003,5
TI,2020-09-04,3,3529,351491,13.09,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.9,1004.0,0.001,1.004,3
TI,2020-09-05,1,3530,351491,12.8,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.3,1004.3,0.0,1.004,1
TI,2020-09-06,1,3531,351491,12.52,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.3,1004.6,0.0,1.005,1
TI,2020-09-07,4,3535,351491,11.38,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,1.1,1005.7,0.001,1.006,4
TI,2020-09-08,3,3538,351491,10.53,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.9,1006.6,0.001,1.007,3
TI,2020-09-09,7,3545,351491,11.66,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,2.0,1008.6,0.002,1.009,7
TI,2020-09-10,5,3550,351491,12.23,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,1.4,1010.0,0.001,1.01,5
TI,2020-09-11,6,3556,351491,12.8,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,1.7,1011.7,0.002,1.012,6
TI,2020-09-12,2,3558,351491,13.09,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.6,1012.3,0.001,1.012,2
TI,2020-09-13,1,3559,351491,13.09,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.3,1012.5,0.0,1.012,1
TI,2020-09-14,6,3565,351491,14.23,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,1.7,1014.3,0.002,1.014,6
TI,2020-09-15,4,3569,351491,13.94,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,1.1,1015.4,0.001,1.015,4
TI,2020-09-16,6,3575,351491,15.36,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,1.7,1017.1,0.002,1.017,6
TI,2020-09-17,7,3582,351491,15.93,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,2.0,1019.1,0.002,1.019,7
TI,2020-09-18,5,3587,351491,16.5,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,1.4,1020.5,0.001,1.02,5
TI,2020-09-19,1,3588,351491,16.5,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.3,1020.8,0.0,1.021,1
TI,2020-09-20,1,3589,351491,16.5,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.3,1021.1,0.0,1.021,1
TI,2020-09-21,6,3595,351491,17.07,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,1.7,1022.8,0.002,1.023,6
TI,2020-09-22,3,3598,351491,17.07,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.9,1023.6,0.001,1.024,3
TI,2020-09-23,2,3600,351491,15.65,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.6,1024.2,0.001,1.024,2
TI,2020-09-24,5,3605,351491,15.65,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,1.4,1025.6,0.001,1.026,5
TI,2020-09-25,1,3606,351491,14.23,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.3,1025.9,0.0,1.026,1
TI,2020-09-26,0,3606,351491,13.66,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.0,1025.9,0.0,1.026,0
TI,2020-09-27,1,3607,351491,13.66,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.3,1026.2,0.0,1.026,1
TI,2020-09-28,3,3610,351491,12.8,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.9,1027.1,0.001,1.027,3
TI,2020-09-29,9,3619,351491,14.23,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,2.6,1029.6,0.003,1.03,9
TI,2020-09-30,6,3625,351491,14.23,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,1.7,1031.3,0.002,1.031,6
TI,2020-10-01,10,3635,351491,15.08,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,2.8,1034.2,0.003,1.034,10
TI,2020-10-02,8,3643,351491,15.93,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,2.3,1036.4,0.002,1.036,8
TI,2020-10-03,6,3649,351491,17.35,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,1.7,1038.1,0.002,1.038,6
TI,2020-10-04,2,3651,351491,17.64,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,0.6,1038.7,0.001,1.039,2
TI,2020-10-05,37,3688,351491,26.46,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,10.5,1049.2,0.01,1.049,37
TI,2020-10-06,45,3733,351491,38.41,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,12.8,1062.0,0.013,1.062,45
TI,2020-10-07,37,3770,351491,48.37,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,10.5,1072.6,0.01,1.073,37
TI,2020-10-08,39,3809,351491,58.04,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,11.1,1083.7,0.011,1.084,39
TI,2020-10-09,46,3855,351491,70.84,0,312,0.0,46.331734,8.8004529,Tessin,21,TI,13.1,1096.8,0.013,1.097,46
