date,id,confirmed_daily,confirmed_sum,status,abbrev,lat,lng,n,name,no,abbr,population,daily_rate,sum_rate,daily_perc,sum_perc,timestamp
2020-09-13,AG,11,2353,,AG,47.3876664,8.1554295,11,Argovie,19,AG,678207,1.6,346.9,0.002,0.347,2020-09-13
2020-09-14,AG,27,2380,,AG,47.3876664,8.1554295,27,Argovie,19,AG,678207,4.0,350.9,0.004,0.351,2020-09-14
2020-09-15,AG,29,2409,,AG,47.3876664,8.1554295,29,Argovie,19,AG,678207,4.3,355.2,0.004,0.355,2020-09-15
2020-09-16,AG,28,2437,,AG,47.3876664,8.1554295,28,Argovie,19,AG,678207,4.1,359.3,0.004,0.359,2020-09-16
2020-09-17,AG,27,2464,,AG,47.3876664,8.1554295,27,Argovie,19,AG,678207,4.0,363.3,0.004,0.363,2020-09-17
2020-09-18,AG,15,2479,,AG,47.3876664,8.1554295,15,Argovie,19,AG,678207,2.2,365.5,0.002,0.366,2020-09-18
2020-09-19,AG,17,2496,,AG,47.3876664,8.1554295,17,Argovie,19,AG,678207,2.5,368.0,0.002,0.368,2020-09-19
2020-09-20,AG,3,2499,,AG,47.3876664,8.1554295,3,Argovie,19,AG,678207,0.4,368.5,0.0,0.368,2020-09-20
2020-09-21,AG,24,2523,,AG,47.3876664,8.1554295,24,Argovie,19,AG,678207,3.5,372.0,0.004,0.372,2020-09-21
2020-09-22,AG,15,2538,,AG,47.3876664,8.1554295,15,Argovie,19,AG,678207,2.2,374.2,0.002,0.374,2020-09-22
2020-09-23,AG,12,2550,,AG,47.3876664,8.1554295,12,Argovie,19,AG,678207,1.8,376.0,0.002,0.376,2020-09-23
2020-09-24,AG,9,2559,,AG,47.3876664,8.1554295,9,Argovie,19,AG,678207,1.3,377.3,0.001,0.377,2020-09-24
2020-09-25,AG,17,2576,,AG,47.3876664,8.1554295,17,Argovie,19,AG,678207,2.5,379.8,0.002,0.38,2020-09-25
2020-09-26,AG,5,2581,,AG,47.3876664,8.1554295,5,Argovie,19,AG,678207,0.7,380.6,0.001,0.381,2020-09-26
2020-09-27,AG,1,2582,,AG,47.3876664,8.1554295,1,Argovie,19,AG,678207,0.1,380.7,0.0,0.381,2020-09-27
2020-09-28,AG,11,2593,,AG,47.3876664,8.1554295,11,Argovie,19,AG,678207,1.6,382.3,0.002,0.382,2020-09-28
2020-09-29,AG,13,2606,,AG,47.3876664,8.1554295,13,Argovie,19,AG,678207,1.9,384.2,0.002,0.384,2020-09-29
2020-09-30,AG,19,2625,,AG,47.3876664,8.1554295,19,Argovie,19,AG,678207,2.8,387.0,0.003,0.387,2020-09-30
2020-10-01,AG,12,2637,,AG,47.3876664,8.1554295,12,Argovie,19,AG,678207,1.8,388.8,0.002,0.389,2020-10-01
2020-10-02,AG,20,2657,,AG,47.3876664,8.1554295,20,Argovie,19,AG,678207,2.9,391.8,0.003,0.392,2020-10-02
2020-10-03,AG,20,2677,,AG,47.3876664,8.1554295,20,Argovie,19,AG,678207,2.9,394.7,0.003,0.395,2020-10-03
2020-10-04,AG,10,2687,,AG,47.3876664,8.1554295,10,Argovie,19,AG,678207,1.5,396.2,0.002,0.396,2020-10-04
2020-10-05,AG,38,2725,,AG,47.3876664,8.1554295,38,Argovie,19,AG,678207,5.6,401.8,0.006,0.402,2020-10-05
2020-10-06,AG,37,2762,,AG,47.3876664,8.1554295,37,Argovie,19,AG,678207,5.5,407.3,0.006,0.407,2020-10-06
2020-10-07,AG,72,2834,,AG,47.3876664,8.1554295,72,Argovie,19,AG,678207,10.6,417.9,0.011,0.418,2020-10-07
2020-10-08,AG,65,2899,,AG,47.3876664,8.1554295,65,Argovie,19,AG,678207,9.6,427.5,0.01,0.428,2020-10-08
2020-10-09,AG,57,2956,,AG,47.3876664,8.1554295,57,Argovie,19,AG,678207,8.4,435.9,0.008,0.436,2020-10-09
2020-10-10,AG,40,2996,,AG,47.3876664,8.1554295,40,Argovie,19,AG,678207,5.9,441.8,0.006,0.442,2020-10-10
2020-10-11,AG,39,3035,,AG,47.3876664,8.1554295,39,Argovie,19,AG,678207,5.8,447.5,0.006,0.448,2020-10-11
2020-10-12,AG,112,3147,,AG,47.3876664,8.1554295,112,Argovie,19,AG,678207,16.5,464.0,0.016,0.464,2020-10-12
2020-10-13,AG,136,3283,,AG,47.3876664,8.1554295,136,Argovie,19,AG,678207,20.1,484.1,0.02,0.484,2020-10-13
2020-10-14,AG,142,3425,,AG,47.3876664,8.1554295,142,Argovie,19,AG,678207,20.9,505.0,0.021,0.505,2020-10-14
2020-10-15,AG,164,3589,,AG,47.3876664,8.1554295,164,Argovie,19,AG,678207,24.2,529.2,0.024,0.529,2020-10-15
2020-10-16,AG,144,3733,,AG,47.3876664,8.1554295,144,Argovie,19,AG,678207,21.2,550.4,0.021,0.55,2020-10-16
2020-10-17,AG,98,3831,,AG,47.3876664,8.1554295,98,Argovie,19,AG,678207,14.4,564.9,0.014,0.565,2020-10-17
2020-10-18,AG,54,3885,,AG,47.3876664,8.1554295,54,Argovie,19,AG,678207,8.0,572.8,0.008,0.573,2020-10-18
2020-10-19,AG,269,4154,,AG,47.3876664,8.1554295,269,Argovie,19,AG,678207,39.7,612.5,0.04,0.612,2020-10-19
2020-10-20,AG,262,4416,,AG,47.3876664,8.1554295,262,Argovie,19,AG,678207,38.6,651.1,0.039,0.651,2020-10-20
2020-10-21,AG,296,4712,,AG,47.3876664,8.1554295,296,Argovie,19,AG,678207,43.6,694.8,0.044,0.695,2020-10-21
2020-10-22,AG,341,5053,,AG,47.3876664,8.1554295,341,Argovie,19,AG,678207,50.3,745.1,0.05,0.745,2020-10-22
2020-10-23,AG,376,5429,,AG,47.3876664,8.1554295,376,Argovie,19,AG,678207,55.4,800.5,0.055,0.8,2020-10-23
2020-10-24,AG,224,5653,,AG,47.3876664,8.1554295,224,Argovie,19,AG,678207,33.0,833.5,0.033,0.834,2020-10-24
2020-10-25,AG,106,5759,,AG,47.3876664,8.1554295,106,Argovie,19,AG,678207,15.6,849.2,0.016,0.849,2020-10-25
2020-10-26,AG,481,6240,,AG,47.3876664,8.1554295,481,Argovie,19,AG,678207,70.9,920.1,0.071,0.92,2020-10-26
2020-10-27,AG,473,6713,,AG,47.3876664,8.1554295,473,Argovie,19,AG,678207,69.7,989.8,0.07,0.99,2020-10-27
2020-10-28,AG,444,7157,,AG,47.3876664,8.1554295,444,Argovie,19,AG,678207,65.5,1055.3,0.066,1.055,2020-10-28
2020-10-29,AG,423,7580,,AG,47.3876664,8.1554295,423,Argovie,19,AG,678207,62.4,1117.7,0.062,1.118,2020-10-29
2020-10-30,AG,392,7972,,AG,47.3876664,8.1554295,392,Argovie,19,AG,678207,57.8,1175.5,0.058,1.176,2020-10-30
2020-10-31,AG,225,8197,,AG,47.3876664,8.1554295,225,Argovie,19,AG,678207,33.2,1208.6,0.033,1.209,2020-10-31
2020-11-01,AG,110,8307,,AG,47.3876664,8.1554295,110,Argovie,19,AG,678207,16.2,1224.8,0.016,1.225,2020-11-01
2020-11-02,AG,490,8797,,AG,47.3876664,8.1554295,490,Argovie,19,AG,678207,72.2,1297.1,0.072,1.297,2020-11-02
2020-11-03,AG,426,9223,,AG,47.3876664,8.1554295,426,Argovie,19,AG,678207,62.8,1359.9,0.063,1.36,2020-11-03
2020-11-04,AG,415,9638,,AG,47.3876664,8.1554295,415,Argovie,19,AG,678207,61.2,1421.1,0.061,1.421,2020-11-04
2020-11-05,AG,429,10067,,AG,47.3876664,8.1554295,429,Argovie,19,AG,678207,63.3,1484.4,0.063,1.484,2020-11-05
2020-11-06,AG,389,10456,,AG,47.3876664,8.1554295,389,Argovie,19,AG,678207,57.4,1541.7,0.057,1.542,2020-11-06
2020-11-07,AG,167,10623,,AG,47.3876664,8.1554295,167,Argovie,19,AG,678207,24.6,1566.3,0.025,1.566,2020-11-07
2020-11-08,AG,105,10728,,AG,47.3876664,8.1554295,105,Argovie,19,AG,678207,15.5,1581.8,0.016,1.582,2020-11-08
2020-11-09,AG,469,11197,,AG,47.3876664,8.1554295,469,Argovie,19,AG,678207,69.2,1651.0,0.069,1.651,2020-11-09
2020-11-10,AG,319,11516,,AG,47.3876664,8.1554295,319,Argovie,19,AG,678207,47.0,1698.0,0.047,1.698,2020-11-10
2020-11-11,AG,339,11855,,AG,47.3876664,8.1554295,339,Argovie,19,AG,678207,50.0,1748.0,0.05,1.748,2020-11-11
2020-11-12,AG,353,12208,,AG,47.3876664,8.1554295,353,Argovie,19,AG,678207,52.0,1800.0,0.052,1.8,2020-11-12
2020-11-13,AG,296,12504,,AG,47.3876664,8.1554295,296,Argovie,19,AG,678207,43.6,1843.7,0.044,1.844,2020-11-13
2020-11-14,AG,141,12645,,AG,47.3876664,8.1554295,141,Argovie,19,AG,678207,20.8,1864.5,0.021,1.864,2020-11-14
2020-11-15,AG,142,12787,,AG,47.3876664,8.1554295,142,Argovie,19,AG,678207,20.9,1885.4,0.021,1.885,2020-11-15
2020-11-16,AG,396,13183,,AG,47.3876664,8.1554295,396,Argovie,19,AG,678207,58.4,1943.8,0.058,1.944,2020-11-16
2020-11-17,AG,367,13550,,AG,47.3876664,8.1554295,367,Argovie,19,AG,678207,54.1,1997.9,0.054,1.998,2020-11-17
2020-11-18,AG,374,13924,,AG,47.3876664,8.1554295,374,Argovie,19,AG,678207,55.1,2053.1,0.055,2.053,2020-11-18
2020-11-19,AG,312,14236,,AG,47.3876664,8.1554295,312,Argovie,19,AG,678207,46.0,2099.1,0.046,2.099,2020-11-19
2020-11-20,AG,379,14615,,AG,47.3876664,8.1554295,379,Argovie,19,AG,678207,55.9,2154.9,0.056,2.155,2020-11-20
2020-11-21,AG,182,14797,,AG,47.3876664,8.1554295,182,Argovie,19,AG,678207,26.8,2181.8,0.027,2.182,2020-11-21
2020-11-22,AG,115,14912,,AG,47.3876664,8.1554295,115,Argovie,19,AG,678207,17.0,2198.7,0.017,2.199,2020-11-22
2020-11-23,AG,459,15371,,AG,47.3876664,8.1554295,459,Argovie,19,AG,678207,67.7,2266.4,0.068,2.266,2020-11-23
2020-11-24,AG,390,15761,,AG,47.3876664,8.1554295,390,Argovie,19,AG,678207,57.5,2323.9,0.058,2.324,2020-11-24
2020-11-25,AG,339,16100,,AG,47.3876664,8.1554295,339,Argovie,19,AG,678207,50.0,2373.9,0.05,2.374,2020-11-25
2020-11-26,AG,336,16436,,AG,47.3876664,8.1554295,336,Argovie,19,AG,678207,49.5,2423.4,0.05,2.423,2020-11-26
2020-11-27,AG,325,16761,,AG,47.3876664,8.1554295,325,Argovie,19,AG,678207,47.9,2471.4,0.048,2.471,2020-11-27
2020-11-28,AG,178,16939,,AG,47.3876664,8.1554295,178,Argovie,19,AG,678207,26.2,2497.6,0.026,2.498,2020-11-28
2020-11-29,AG,120,17059,,AG,47.3876664,8.1554295,120,Argovie,19,AG,678207,17.7,2515.3,0.018,2.515,2020-11-29
2020-11-30,AG,283,17342,,AG,47.3876664,8.1554295,283,Argovie,19,AG,678207,41.7,2557.0,0.042,2.557,2020-11-30
2020-02-24,AI,0,0,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,0.0,0.0,0.0,2020-02-24
2020-02-25,AI,0,0,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,0.0,0.0,0.0,2020-02-25
2020-02-26,AI,0,0,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,0.0,0.0,0.0,2020-02-26
2020-02-27,AI,0,0,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,0.0,0.0,0.0,2020-02-27
2020-02-28,AI,0,0,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,0.0,0.0,0.0,2020-02-28
2020-02-29,AI,0,0,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,0.0,0.0,0.0,2020-02-29
2020-03-01,AI,0,0,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,0.0,0.0,0.0,2020-03-01
2020-03-02,AI,0,0,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,0.0,0.0,0.0,2020-03-02
2020-03-03,AI,0,0,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,0.0,0.0,0.0,2020-03-03
2020-03-04,AI,0,0,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,0.0,0.0,0.0,2020-03-04
2020-03-05,AI,0,0,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,0.0,0.0,0.0,2020-03-05
2020-03-06,AI,0,0,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,0.0,0.0,0.0,2020-03-06
2020-03-07,AI,0,0,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,0.0,0.0,0.0,2020-03-07
2020-03-08,AI,0,0,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,0.0,0.0,0.0,2020-03-08
2020-03-09,AI,0,0,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,0.0,0.0,0.0,2020-03-09
2020-03-10,AI,0,0,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,0.0,0.0,0.0,2020-03-10
2020-03-11,AI,0,0,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,0.0,0.0,0.0,2020-03-11
2020-03-12,AI,0,0,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,0.0,0.0,0.0,2020-03-12
2020-03-13,AI,2,2,,AI,47.3161925,9.6316573,2,Appenzell Rhodes-Intérieures,16,AI,16145,12.4,12.4,0.012,0.012,2020-03-13
2020-03-14,AI,0,2,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,12.4,0.0,0.012,2020-03-14
2020-03-15,AI,0,2,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,12.4,0.0,0.012,2020-03-15
2020-03-16,AI,2,4,,AI,47.3161925,9.6316573,2,Appenzell Rhodes-Intérieures,16,AI,16145,12.4,24.8,0.012,0.025,2020-03-16
2020-03-17,AI,1,5,,AI,47.3161925,9.6316573,1,Appenzell Rhodes-Intérieures,16,AI,16145,6.2,31.0,0.006,0.031,2020-03-17
2020-03-18,AI,0,5,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,31.0,0.0,0.031,2020-03-18
2020-03-19,AI,2,7,,AI,47.3161925,9.6316573,2,Appenzell Rhodes-Intérieures,16,AI,16145,12.4,43.4,0.012,0.043,2020-03-19
2020-03-20,AI,1,8,,AI,47.3161925,9.6316573,1,Appenzell Rhodes-Intérieures,16,AI,16145,6.2,49.6,0.006,0.05,2020-03-20
2020-03-21,AI,0,8,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,49.6,0.0,0.05,2020-03-21
2020-03-22,AI,0,8,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,49.6,0.0,0.05,2020-03-22
2020-03-23,AI,0,8,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,49.6,0.0,0.05,2020-03-23
2020-03-24,AI,2,10,,AI,47.3161925,9.6316573,2,Appenzell Rhodes-Intérieures,16,AI,16145,12.4,61.9,0.012,0.062,2020-03-24
2020-03-25,AI,1,11,,AI,47.3161925,9.6316573,1,Appenzell Rhodes-Intérieures,16,AI,16145,6.2,68.1,0.006,0.068,2020-03-25
2020-03-26,AI,0,11,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,68.1,0.0,0.068,2020-03-26
2020-03-27,AI,2,13,,AI,47.3161925,9.6316573,2,Appenzell Rhodes-Intérieures,16,AI,16145,12.4,80.5,0.012,0.08,2020-03-27
2020-03-28,AI,1,14,,AI,47.3161925,9.6316573,1,Appenzell Rhodes-Intérieures,16,AI,16145,6.2,86.7,0.006,0.087,2020-03-28
2020-03-29,AI,0,14,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,86.7,0.0,0.087,2020-03-29
2020-03-30,AI,0,14,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,86.7,0.0,0.087,2020-03-30
2020-03-31,AI,3,17,,AI,47.3161925,9.6316573,3,Appenzell Rhodes-Intérieures,16,AI,16145,18.6,105.3,0.019,0.105,2020-03-31
2020-04-01,AI,3,20,,AI,47.3161925,9.6316573,3,Appenzell Rhodes-Intérieures,16,AI,16145,18.6,123.9,0.019,0.124,2020-04-01
2020-04-02,AI,0,20,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,123.9,0.0,0.124,2020-04-02
2020-04-03,AI,1,21,,AI,47.3161925,9.6316573,1,Appenzell Rhodes-Intérieures,16,AI,16145,6.2,130.1,0.006,0.13,2020-04-03
2020-04-04,AI,0,21,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,130.1,0.0,0.13,2020-04-04
2020-04-05,AI,0,21,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,130.1,0.0,0.13,2020-04-05
2020-04-06,AI,0,21,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,130.1,0.0,0.13,2020-04-06
2020-04-07,AI,2,23,,AI,47.3161925,9.6316573,2,Appenzell Rhodes-Intérieures,16,AI,16145,12.4,142.5,0.012,0.142,2020-04-07
2020-04-08,AI,1,24,,AI,47.3161925,9.6316573,1,Appenzell Rhodes-Intérieures,16,AI,16145,6.2,148.7,0.006,0.149,2020-04-08
2020-04-09,AI,0,24,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,148.7,0.0,0.149,2020-04-09
2020-04-10,AI,0,24,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,148.7,0.0,0.149,2020-04-10
2020-04-11,AI,0,24,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,148.7,0.0,0.149,2020-04-11
2020-04-12,AI,0,24,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,148.7,0.0,0.149,2020-04-12
2020-04-13,AI,0,24,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,148.7,0.0,0.149,2020-04-13
2020-04-14,AI,0,24,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,148.7,0.0,0.149,2020-04-14
2020-04-15,AI,0,24,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,148.7,0.0,0.149,2020-04-15
2020-04-16,AI,0,24,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,148.7,0.0,0.149,2020-04-16
2020-04-17,AI,0,24,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,148.7,0.0,0.149,2020-04-17
2020-04-18,AI,0,24,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,148.7,0.0,0.149,2020-04-18
2020-04-19,AI,0,24,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,148.7,0.0,0.149,2020-04-19
2020-04-20,AI,0,24,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,148.7,0.0,0.149,2020-04-20
2020-04-21,AI,0,24,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,148.7,0.0,0.149,2020-04-21
2020-04-22,AI,1,25,,AI,47.3161925,9.6316573,1,Appenzell Rhodes-Intérieures,16,AI,16145,6.2,154.8,0.006,0.155,2020-04-22
2020-04-23,AI,0,25,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,154.8,0.0,0.155,2020-04-23
2020-04-24,AI,0,25,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,154.8,0.0,0.155,2020-04-24
2020-04-25,AI,0,25,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,154.8,0.0,0.155,2020-04-25
2020-04-26,AI,0,25,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,154.8,0.0,0.155,2020-04-26
2020-04-27,AI,0,25,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,154.8,0.0,0.155,2020-04-27
2020-04-28,AI,0,25,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,154.8,0.0,0.155,2020-04-28
2020-04-29,AI,0,25,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,154.8,0.0,0.155,2020-04-29
2020-04-30,AI,0,25,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,154.8,0.0,0.155,2020-04-30
2020-05-01,AI,0,25,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,154.8,0.0,0.155,2020-05-01
2020-05-02,AI,0,25,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,154.8,0.0,0.155,2020-05-02
2020-05-03,AI,0,25,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,154.8,0.0,0.155,2020-05-03
2020-05-04,AI,0,25,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,154.8,0.0,0.155,2020-05-04
2020-05-05,AI,0,25,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,154.8,0.0,0.155,2020-05-05
2020-05-06,AI,0,25,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,154.8,0.0,0.155,2020-05-06
2020-05-07,AI,0,25,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,154.8,0.0,0.155,2020-05-07
2020-05-08,AI,0,25,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,154.8,0.0,0.155,2020-05-08
2020-05-09,AI,0,25,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,154.8,0.0,0.155,2020-05-09
2020-05-10,AI,0,25,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,154.8,0.0,0.155,2020-05-10
2020-05-11,AI,0,25,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,154.8,0.0,0.155,2020-05-11
2020-05-12,AI,0,25,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,154.8,0.0,0.155,2020-05-12
2020-05-13,AI,0,25,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,154.8,0.0,0.155,2020-05-13
2020-05-14,AI,0,25,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,154.8,0.0,0.155,2020-05-14
2020-05-15,AI,0,25,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,154.8,0.0,0.155,2020-05-15
2020-05-16,AI,0,25,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,154.8,0.0,0.155,2020-05-16
2020-05-17,AI,0,25,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,154.8,0.0,0.155,2020-05-17
2020-05-18,AI,0,25,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,154.8,0.0,0.155,2020-05-18
2020-05-19,AI,0,25,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,154.8,0.0,0.155,2020-05-19
2020-05-20,AI,0,25,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,154.8,0.0,0.155,2020-05-20
2020-05-21,AI,0,25,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,154.8,0.0,0.155,2020-05-21
2020-05-22,AI,0,25,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,154.8,0.0,0.155,2020-05-22
2020-05-23,AI,0,25,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,154.8,0.0,0.155,2020-05-23
2020-05-24,AI,0,25,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,154.8,0.0,0.155,2020-05-24
2020-05-25,AI,0,25,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,154.8,0.0,0.155,2020-05-25
2020-05-26,AI,0,25,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,154.8,0.0,0.155,2020-05-26
2020-05-27,AI,0,25,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,154.8,0.0,0.155,2020-05-27
2020-05-28,AI,0,25,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,154.8,0.0,0.155,2020-05-28
2020-05-29,AI,0,25,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,154.8,0.0,0.155,2020-05-29
2020-05-30,AI,0,25,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,154.8,0.0,0.155,2020-05-30
2020-05-31,AI,0,25,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,154.8,0.0,0.155,2020-05-31
2020-06-01,AI,0,25,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,154.8,0.0,0.155,2020-06-01
2020-06-02,AI,0,25,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,154.8,0.0,0.155,2020-06-02
2020-06-03,AI,0,25,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,154.8,0.0,0.155,2020-06-03
2020-06-04,AI,0,25,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,154.8,0.0,0.155,2020-06-04
2020-06-05,AI,0,25,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,154.8,0.0,0.155,2020-06-05
2020-06-06,AI,0,25,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,154.8,0.0,0.155,2020-06-06
2020-06-07,AI,0,25,,AI,47.3161925,9.6316573,0,Appenzell Rhodes-Intérieures,16,AI,16145,0.0,154.8,0.0,0.155,2020-06-07
